label,text,clean_text,char_length,word_count
ham,Thanks for the lecture notes! They were super helpful for the exam prep.,thanks for the lecture notes they were super helpful for the exam prep,70,13
spam,URGENT: Call 09066362206 from landline. 150p/min. You have an unclaimed parcel waiting delivery. Ref: #9519,urgent call 09066362206 from landline 150p min you have an unclaimed parcel waiting delivery ref 9519,101,16
spam,Congratulations! You won a FREE cruise to the Bahamas! Call now at 1-800-555-0199. T&Cs apply.,congratulations you won a free cruise to the bahamas call now at 1 800 555 0199 t cs apply,90,19
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right.,i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right.,i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,"I'm feeling much better today, thanks for checking in on me! :)",i m feeling much better today thanks for checking in on me,58,12
ham,"Just reached the airport, flight is on time. See you soon! Thanks!",just reached the airport flight is on time see you soon thanks,62,12
ham,Happy birthday! Wishing you a fantastic year ahead filled with joy and success!,happy birthday wishing you a fantastic year ahead filled with joy and success,77,13
ham,Can you send me the link to that recipe you made last week? It was delicious. Thanks!,can you send me the link to that recipe you made last week it was delicious thanks,82,17
ham,"Great job on the presentation today, the client was really impressed with our slides! :)",great job on the presentation today the client was really impressed with our slides,83,14
ham,"I'm feeling much better today, thanks for checking in on me! Thanks!",i m feeling much better today thanks for checking in on me thanks,65,13
ham,Sounds good! Let's book the tickets for the 7pm movie screening.,sounds good let s book the tickets for the 7pm movie screening,62,12
ham,Can you send me the link to that recipe you made last week? It was delicious.,can you send me the link to that recipe you made last week it was delicious,75,16
spam,Loan approved! Up to £5000 deposited within 1 hour. No credit checks required! Call 08000930705.,loan approved up to £5000 deposited within 1 hour no credit checks required call 08000930705,92,15
spam,Final notice! You have unpaid toll fees of £4.50. Pay immediately at http://highway-toll-uk.com to avoid legal action.,final notice you have unpaid toll fees of £4 50 pay immediately at to avoid legal action,88,17
ham,Let me know when you're free for a quick phone call to discuss the travel plans.,let me know when you re free for a quick phone call to discuss the travel plans,79,17
ham,"Just reached the airport, flight is on time. See you soon!",just reached the airport flight is on time see you soon,55,11
spam,You have won a guaranteed £500 Amazon gift card! Claim now by replying GIFT. Ref: #4451,you have won a guaranteed £500 amazon gift card claim now by replying gift ref 4451,83,16
ham,Don't forget we have the project standup meeting at 10am tomorrow morning.,don t forget we have the project standup meeting at 10am tomorrow morning,73,13
ham,"I'm feeling much better today, thanks for checking in on me! :)",i m feeling much better today thanks for checking in on me,58,12
spam,"Dear customer, your bank account has been suspended due to suspicious activity. Verify at http://secure-bank-login.xyz",dear customer your bank account has been suspended due to suspicious activity verify at,87,14
spam,FREE RINGTONE! Reply YES to 80082 to get polyphonic ringtones directly to your phone. 1.50gbp/week. Ref: #3219,free ringtone reply yes to 80082 to get polyphonic ringtones directly to your phone 1 50gbp week ref 3219,105,19
ham,"Just reached the airport, flight is on time. See you soon! Thanks!",just reached the airport flight is on time see you soon thanks,62,12
spam,WIN a £500 shopping spree at Tesco! To enter simply answer our quick 2-question survey: http://tesco-win.me Ref: #3192,win a £500 shopping spree at tesco to enter simply answer our quick 2 question survey ref 3192,94,18
ham,"Great job on the presentation today, the client was really impressed with our slides!",great job on the presentation today the client was really impressed with our slides,83,14
ham,"I'm feeling much better today, thanks for checking in on me! Thanks!",i m feeling much better today thanks for checking in on me thanks,65,13
ham,Can you please pick up some milk and eggs on your way home from work?,can you please pick up some milk and eggs on your way home from work,68,15
ham,"Sorry I missed your call earlier, I was in an important team meeting. What's up? :)",sorry i missed your call earlier i was in an important team meeting what s up,77,16
spam,WINNER! As a valued customer you are selected to receive a £1000 cash reward. Text CLAIM to 87077. Ref: #1950,winner as a valued customer you are selected to receive a £1000 cash reward text claim to 87077 ref 1950,104,20
ham,"Great job on the presentation today, the client was really impressed with our slides! :)",great job on the presentation today the client was really impressed with our slides,83,14
ham,"Hey, are we still meeting for lunch at 1pm tomorrow?",hey are we still meeting for lunch at 1pm tomorrow,50,10
ham,"I'll be there in about 15 minutes, traffic is a bit slow today. :)",i ll be there in about 15 minutes traffic is a bit slow today,61,14
ham,Thanks for the lecture notes! They were super helpful for the exam prep. Thanks!,thanks for the lecture notes they were super helpful for the exam prep thanks,77,14
ham,Let me know when you're free for a quick phone call to discuss the travel plans. :),let me know when you re free for a quick phone call to discuss the travel plans,79,17
ham,"I'll be there in about 15 minutes, traffic is a bit slow today. :)",i ll be there in about 15 minutes traffic is a bit slow today,61,14
ham,"I'll be there in about 15 minutes, traffic is a bit slow today. Thanks!",i ll be there in about 15 minutes traffic is a bit slow today thanks,68,15
ham,Sounds good! Let's book the tickets for the 7pm movie screening.,sounds good let s book the tickets for the 7pm movie screening,62,12
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right.,i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,Let me know when you're free for a quick phone call to discuss the travel plans. :),let me know when you re free for a quick phone call to discuss the travel plans,79,17
ham,"I'm feeling much better today, thanks for checking in on me!",i m feeling much better today thanks for checking in on me,58,12
ham,"Great job on the presentation today, the client was really impressed with our slides!",great job on the presentation today the client was really impressed with our slides,83,14
ham,Thanks for the lecture notes! They were super helpful for the exam prep.,thanks for the lecture notes they were super helpful for the exam prep,70,13
ham,"Just reached the airport, flight is on time. See you soon!",just reached the airport flight is on time see you soon,55,11
spam,Congratulations! You won a FREE cruise to the Bahamas! Call now at 1-800-555-0199. T&Cs apply. Ref: #5944,congratulations you won a free cruise to the bahamas call now at 1 800 555 0199 t cs apply ref 5944,99,21
ham,Let me know when you're free for a quick phone call to discuss the travel plans. :),let me know when you re free for a quick phone call to discuss the travel plans,79,17
ham,"Just reached the airport, flight is on time. See you soon!",just reached the airport flight is on time see you soon,55,11
spam,Your parcel delivery has failed because no one was home. Reschedule fee required: http://dpd-redelivery.org,your parcel delivery has failed because no one was home reschedule fee required,79,13
ham,Could you review my pull request on GitHub when you have a moment?,could you review my pull request on github when you have a moment,65,13
ham,"Running a bit late, start eating without me. Be there around 7:30! :)",running a bit late start eating without me be there around 7 30,63,13
spam,"Dear customer, your bank account has been suspended due to suspicious activity. Verify at http://secure-bank-login.xyz Ref: #2792",dear customer your bank account has been suspended due to suspicious activity verify at ref 2792,96,16
ham,Don't forget we have the project standup meeting at 10am tomorrow morning.,don t forget we have the project standup meeting at 10am tomorrow morning,73,13
spam,PRIVATE! Your 2004 Account for 07781482378 has 800 points. Call 0871-872-9758 to claim your reward. Ref: #5227,private your 2004 account for 07781482378 has 800 points call 0871 872 9758 to claim your reward ref 5227,105,19
ham,Sounds good! Let's book the tickets for the 7pm movie screening.,sounds good let s book the tickets for the 7pm movie screening,62,12
ham,"Just reached the airport, flight is on time. See you soon!",just reached the airport flight is on time see you soon,55,11
ham,"I'm feeling much better today, thanks for checking in on me! :)",i m feeling much better today thanks for checking in on me,58,12
ham,"Hey, are we still meeting for lunch at 1pm tomorrow? :)",hey are we still meeting for lunch at 1pm tomorrow,50,10
spam,Exclusive offer! 50% discount on luxury watches. Visit our website http://swiss-replica.co today only!,exclusive offer 50 discount on luxury watches visit our website today only,74,12
ham,Could you review my pull request on GitHub when you have a moment? Thanks!,could you review my pull request on github when you have a moment thanks,72,14
ham,Don't forget we have the project standup meeting at 10am tomorrow morning. Thanks!,don t forget we have the project standup meeting at 10am tomorrow morning thanks,80,14
ham,"Just reached the airport, flight is on time. See you soon! :)",just reached the airport flight is on time see you soon,55,11
ham,Happy birthday! Wishing you a fantastic year ahead filled with joy and success! :),happy birthday wishing you a fantastic year ahead filled with joy and success,77,13
spam,Loan approved! Up to £5000 deposited within 1 hour. No credit checks required! Call 08000930705.,loan approved up to £5000 deposited within 1 hour no credit checks required call 08000930705,92,15
ham,"Sorry I missed your call earlier, I was in an important team meeting. What's up? :)",sorry i missed your call earlier i was in an important team meeting what s up,77,16
ham,"Great job on the presentation today, the client was really impressed with our slides! :)",great job on the presentation today the client was really impressed with our slides,83,14
ham,"Running a bit late, start eating without me. Be there around 7:30!",running a bit late start eating without me be there around 7 30,63,13
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right. :),i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,Thanks for the lecture notes! They were super helpful for the exam prep.,thanks for the lecture notes they were super helpful for the exam prep,70,13
ham,Thanks for the lecture notes! They were super helpful for the exam prep. Thanks!,thanks for the lecture notes they were super helpful for the exam prep thanks,77,14
ham,"The weather is supposed to be really nice this Sunday, want to go for a hike?",the weather is supposed to be really nice this sunday want to go for a hike,75,16
ham,Did you finish the Python assignment? Let's compare our answers tonight.,did you finish the python assignment let s compare our answers tonight,70,12
ham,Can you please pick up some milk and eggs on your way home from work? :),can you please pick up some milk and eggs on your way home from work,68,15
ham,"Just reached the airport, flight is on time. See you soon!",just reached the airport flight is on time see you soon,55,11
ham,"Running a bit late, start eating without me. Be there around 7:30! :)",running a bit late start eating without me be there around 7 30,63,13
ham,Sounds good! Let's book the tickets for the 7pm movie screening.,sounds good let s book the tickets for the 7pm movie screening,62,12
ham,"The weather is supposed to be really nice this Sunday, want to go for a hike? :)",the weather is supposed to be really nice this sunday want to go for a hike,75,16
ham,Happy birthday! Wishing you a fantastic year ahead filled with joy and success!,happy birthday wishing you a fantastic year ahead filled with joy and success,77,13
ham,Can you send me the link to that recipe you made last week? It was delicious. Thanks!,can you send me the link to that recipe you made last week it was delicious thanks,82,17
ham,"I'll be there in about 15 minutes, traffic is a bit slow today.",i ll be there in about 15 minutes traffic is a bit slow today,61,14
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right. :),i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,"Great job on the presentation today, the client was really impressed with our slides! Thanks!",great job on the presentation today the client was really impressed with our slides thanks,90,15
ham,Let's catch up this weekend. Are you free on Saturday afternoon?,let s catch up this weekend are you free on saturday afternoon,62,12
spam,WINNER! As a valued customer you are selected to receive a £1000 cash reward. Text CLAIM to 87077. Ref: #7359,winner as a valued customer you are selected to receive a £1000 cash reward text claim to 87077 ref 7359,104,20
ham,Don't forget we have the project standup meeting at 10am tomorrow morning.,don t forget we have the project standup meeting at 10am tomorrow morning,73,13
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right. :),i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,"The weather is supposed to be really nice this Sunday, want to go for a hike?",the weather is supposed to be really nice this sunday want to go for a hike,75,16
ham,"I'm feeling much better today, thanks for checking in on me!",i m feeling much better today thanks for checking in on me,58,12
spam,Final notice! You have unpaid toll fees of £4.50. Pay immediately at http://highway-toll-uk.com to avoid legal action. Ref: #4490,final notice you have unpaid toll fees of £4 50 pay immediately at to avoid legal action ref 4490,97,19
ham,Can you send me the link to that recipe you made last week? It was delicious. :),can you send me the link to that recipe you made last week it was delicious,75,16
ham,Did you finish the Python assignment? Let's compare our answers tonight.,did you finish the python assignment let s compare our answers tonight,70,12
ham,Let me know when you're free for a quick phone call to discuss the travel plans.,let me know when you re free for a quick phone call to discuss the travel plans,79,17
ham,"Hey, are we still meeting for lunch at 1pm tomorrow?",hey are we still meeting for lunch at 1pm tomorrow,50,10
ham,"I'm feeling much better today, thanks for checking in on me! :)",i m feeling much better today thanks for checking in on me,58,12
ham,Let me know when you're free for a quick phone call to discuss the travel plans.,let me know when you re free for a quick phone call to discuss the travel plans,79,17
ham,"The weather is supposed to be really nice this Sunday, want to go for a hike? :)",the weather is supposed to be really nice this sunday want to go for a hike,75,16
ham,Where did you leave the spare car keys? I can't find them on the counter. Thanks!,where did you leave the spare car keys i can t find them on the counter thanks,78,17
ham,Let's catch up this weekend. Are you free on Saturday afternoon?,let s catch up this weekend are you free on saturday afternoon,62,12
ham,Could you review my pull request on GitHub when you have a moment? :),could you review my pull request on github when you have a moment,65,13
ham,Can you please pick up some milk and eggs on your way home from work? :),can you please pick up some milk and eggs on your way home from work,68,15
ham,Happy birthday! Wishing you a fantastic year ahead filled with joy and success! :),happy birthday wishing you a fantastic year ahead filled with joy and success,77,13
spam,Hot singles in your area want to chat with you right now! Reply CHAT to 69696 to connect.,hot singles in your area want to chat with you right now reply chat to 69696 to connect,87,18
ham,Happy birthday! Wishing you a fantastic year ahead filled with joy and success!,happy birthday wishing you a fantastic year ahead filled with joy and success,77,13
spam,Double your money in 24 hours! Guaranteed crypto returns. Click http://bit.ly/fast-crypto now!,double your money in 24 hours guaranteed crypto returns click now,65,11
ham,Where did you leave the spare car keys? I can't find them on the counter. :),where did you leave the spare car keys i can t find them on the counter,71,16
spam,"URGENT! Your mobile number was awarded a £2,000 bonus prize! Call 09061701461 immediately to claim. Ref: #8112",urgent your mobile number was awarded a £2 000 bonus prize call 09061701461 immediately to claim ref 8112,105,18
ham,"Sorry I missed your call earlier, I was in an important team meeting. What's up? :)",sorry i missed your call earlier i was in an important team meeting what s up,77,16
ham,I just sent over the revised budget spreadsheet. Please check if the numbers look right. :),i just sent over the revised budget spreadsheet please check if the numbers look right,86,15
ham,"Great job on the presentation today, the client was really impressed with our slides! Thanks!",great job on the presentation today the client was really impressed with our slides thanks,90,15
ham,Let me know when you're free for a quick phone call to discuss the travel plans.,let me know when you re free for a quick phone call to discuss the travel plans,79,17
spam,Free entry in 2 a weekly competition to win £1000 cash. Text WIN to 82122 to enter now!,free entry in 2 a weekly competition to win £1000 cash text win to 82122 to enter now,85,18
ham,Don't forget we have the project standup meeting at 10am tomorrow morning. :),don t forget we have the project standup meeting at 10am tomorrow morning,73,13
spam,URGENT: Call 09066362206 from landline. 150p/min. You have an unclaimed parcel waiting delivery.,urgent call 09066362206 from landline 150p min you have an unclaimed parcel waiting delivery,92,14
ham,Let's catch up this weekend. Are you free on Saturday afternoon?,let s catch up this weekend are you free on saturday afternoon,62,12
spam,Hot singles in your area want to chat with you right now! Reply CHAT to 69696 to connect. Ref: #1984,hot singles in your area want to chat with you right now reply chat to 69696 to connect ref 1984,96,20
spam,Double your money in 24 hours! Guaranteed crypto returns. Click http://bit.ly/fast-crypto now! Ref: #1688,double your money in 24 hours guaranteed crypto returns click now ref 1688,74,13
ham,Happy birthday! Wishing you a fantastic year ahead filled with joy and success! :),happy birthday wishing you a fantastic year ahead filled with joy and success,77,13
ham,Let me know when you're free for a quick phone call to discuss the travel plans. :),let me know when you re free for a quick phone call to discuss the travel plans,79,17
spam,"Dear customer, your bank account has been suspended due to suspicious activity. Verify at http://secure-bank-login.xyz Ref: #5757",dear customer your bank account has been suspended due to suspicious activity verify at ref 5757,96,16
